subject,rpe_type,channel,r,p,z,n_trials,best_model
ARV_0061,rpe_rw,FC2,-0.06161654827480777,0.4125714803256907,-0.061694704163775614,179,rw
ARV_0061,rpe_rw,FC1,-0.003713871764749805,0.9606481180996659,-0.0037138888398417715,179,rw
ARV_0061,rpe_rw,F4,-0.10725839631180517,0.1529777642245945,-0.1076725721868536,179,rw
ARV_0061,rpe_rw,F5,0.03286094850814501,0.662338060686742,0.03287278438771403,179,rw
ARV_0061,rpe_rw,C4,0.013024697425609053,0.8626159802262046,0.013025434015717607,179,rw
ARV_0061,rpe_rw,C3,0.036749718347023855,0.6252678392815011,0.03676627577623425,179,rw
ARV_0061,rpe_rw,P4,0.037705601991676975,0.6162932542767748,0.037723486090689554,179,rw
ARV_0061,rpe_rw,P3,0.013165565606063849,0.8611449923020188,0.013166326356972149,179,rw
ARV_0061,rpe_rw,P8,-0.10080770976934146,0.17937258410591242,-0.1011512829355901,179,rw
ARV_0061,rpe_rw,P7,0.007904016565049368,0.9163684117639139,0.007904181168354046,179,rw
ARV_0061,rpe_rw,Pz,0.04456666878790806,0.5535971237374641,0.04459620992755075,179,rw
ARV_0061,abs_rpe_best,FCz,-0.01669814453491623,0.8244257632512828,-0.01669969676486114,179,rw
ARV_0061,abs_rpe_best,Cz,-0.06788751170180776,0.36655132910155896,-0.06799209242483484,179,rw
ARV_0061,abs_rpe_best,FC2,-0.051832706352600635,0.4907732960914383,-0.051879199747040264,179,rw
ARV_0061,abs_rpe_best,FC1,0.0037654546188460648,0.9601019992084008,0.0037654724153499404,179,rw
ARV_0061,abs_rpe_best,F4,-0.0007152506842917543,0.9924183262976323,-0.0007152508062619511,179,rw
ARV_0061,abs_rpe_best,F5,-0.0574594157646899,0.44486703077910233,-0.05752277703239961,179,rw
ARV_0061,abs_rpe_best,C4,-0.03561736538086677,0.6359708734856246,-0.03563243821293128,179,rw
ARV_0061,abs_rpe_best,C3,-0.0630587467026651,0.4016977594715122,-0.06314252906844255,179,rw
ARV_0061,abs_rpe_best,P4,0.08484419682614966,0.25880382868260393,0.08504866539769486,179,rw
ARV_0061,abs_rpe_best,P3,-0.053276515542112504,0.47875848910803004,-0.053327008018660686,179,rw
ARV_0061,abs_rpe_best,P8,-0.02581952567176529,0.7315391568276003,-0.025825265478705364,179,rw
ARV_0061,abs_rpe_best,P7,0.047847854961075985,0.5247501643624567,0.04788441976926001,179,rw
ARV_0061,abs_rpe_best,Pz,0.11466975061965633,0.12639467387427086,0.11517635684769024,179,rw
ARV_0061,abs_rpe_rw,FCz,-0.01669814453491623,0.8244257632512828,-0.01669969676486114,179,rw
ARV_0061,abs_rpe_rw,Cz,-0.06788751170180776,0.36655132910155896,-0.06799209242483484,179,rw
ARV_0061,abs_rpe_rw,FC2,-0.051832706352600635,0.4907732960914383,-0.051879199747040264,179,rw
ARV_0061,abs_rpe_rw,FC1,0.0037654546188460648,0.9601019992084008,0.0037654724153499404,179,rw
ARV_0061,abs_rpe_rw,F4,-0.0007152506842917543,0.9924183262976323,-0.0007152508062619511,179,rw
ARV_0061,abs_rpe_rw,F5,-0.0574594157646899,0.44486703077910233,-0.05752277703239961,179,rw
ARV_0061,abs_rpe_rw,C4,-0.03561736538086677,0.6359708734856246,-0.03563243821293128,179,rw
ARV_0061,abs_rpe_rw,C3,-0.0630587467026651,0.4016977594715122,-0.06314252906844255,179,rw
ARV_0061,abs_rpe_rw,P4,0.08484419682614966,0.25880382868260393,0.08504866539769486,179,rw
ARV_0061,abs_rpe_rw,P3,-0.053276515542112504,0.47875848910803004,-0.053327008018660686,179,rw
ARV_0061,abs_rpe_rw,P8,-0.02581952567176529,0.7315391568276003,-0.025825265478705364,179,rw
ARV_0061,abs_rpe_rw,P7,0.047847854961075985,0.5247501643624567,0.04788441976926001,179,rw
ARV_0061,abs_rpe_rw,Pz,0.11466975061965633,0.12639467387427086,0.11517635684769024,179,rw
ARV_0061,rpe_rw_reward,FCz,0.05045180648854136,0.6567275283877824,0.05049467840300957,80,rw
ARV_0061,rpe_rw_noreward,FCz,0.06098860761364574,0.5487190106731462,0.06106439477508565,99,rw
ARV_0061,rpe_rw_reward,Cz,-0.007297741241910426,0.9487739350347041,-0.0072978707980516705,80,rw
ARV_0061,rpe_rw_noreward,Cz,0.13344514720259568,0.1879065263669363,0.1342458326754272,99,rw
ARV_0063,rpe_best,FCz,,,,137,wsls
ARV_0063,rpe_best,Cz,,,,137,wsls
ARV_0063,rpe_best,FC2,,,,137,wsls
ARV_0063,rpe_best,FC1,,,,137,wsls
ARV_0063,rpe_best,F4,,,,137,wsls
ARV_0063,rpe_best,F5,,,,137,wsls
ARV_0063,rpe_best,C4,,,,137,wsls
ARV_0063,rpe_best,C3,,,,137,wsls
ARV_0063,rpe_best,P4,,,,137,wsls
ARV_0063,rpe_best,P3,,,,137,wsls
ARV_0063,rpe_best,P8,,,,137,wsls
ARV_0063,rpe_best,P7,,,,137,wsls
ARV_0063,rpe_best,Pz,,,,137,wsls
ARV_0063,rpe_rw,FCz,0.1744039623061371,0.04152085285466561,0.1762052181709848,137,wsls
ARV_0063,rpe_rw,Cz,0.028116176539614415,0.7443180093365226,0.028123588849855868,137,wsls
ARV_0063,rpe_rw,FC2,0.01425733241739732,0.868662871140439,0.014258298571815351,137,wsls
ARV_0063,rpe_rw,FC1,0.12262766693914749,0.15341782371056728,0.12324794612500531,137,wsls
ARV_0063,rpe_rw,F4,0.009262448036520522,0.9144533162358397,0.009262712934383898,137,wsls
ARV_0063,rpe_rw,F5,0.09949498702129239,0.24736987732753285,0.09982525958724318,137,wsls
ARV_0063,rpe_rw,C4,-0.14244176009979506,0.09682601442097913,-0.14341702532084716,137,wsls
ARV_0063,rpe_rw,C3,0.05644379499195346,0.5123860582108889,0.05650385130024899,137,wsls
ARV_0063,rpe_rw,P4,-0.14413250551579287,0.092888080275935,-0.14514321186796053,137,wsls
ARV_0063,rpe_rw,P3,-0.0632982409627066,0.4624395074502135,-0.06338298310725765,137,wsls
ARV_0063,rpe_rw,P8,-0.015550982288239704,0.8568678296520986,-0.015552236050658539,137,wsls
ARV_0063,rpe_rw,P7,-0.018936054879354892,0.826159543343306,-0.018938318693170173,137,wsls
ARV_0063,rpe_rw,Pz,-0.16488731544400229,0.054170106794253096,-0.16640648453554507,137,wsls
ARV_0063,abs_rpe_best,FCz,,,,137,wsls
ARV_0063,abs_rpe_best,Cz,,,,137,wsls
ARV_0063,abs_rpe_best,FC2,,,,137,wsls
ARV_0063,abs_rpe_best,FC1,,,,137,wsls
ARV_0063,abs_rpe_best,F4,,,,137,wsls
ARV_0063,abs_rpe_best,F5,,,,137,wsls
ARV_0063,abs_rpe_best,C4,,,,137,wsls
ARV_0063,abs_rpe_best,C3,,,,137,wsls
ARV_0063,abs_rpe_best,P4,,,,137,wsls
ARV_0063,abs_rpe_best,P3,,,,137,wsls
ARV_0063,abs_rpe_best,P8,,,,137,wsls
ARV_0063,abs_rpe_best,P7,,,,137,wsls
ARV_0063,abs_rpe_best,Pz,,,,137,wsls
ARV_0063,abs_rpe_rw,FCz,-0.07197852716523077,0.40323785468556617,-0.0721032197258052,137,wsls
ARV_0063,abs_rpe_rw,Cz,0.0699395205974357,0.41672535838868513,0.07005389370192235,137,wsls
ARV_0063,abs_rpe_rw,FC2,-0.07379503057472427,0.39144280049343927,-0.07392942533358006,137,wsls
ARV_0063,abs_rpe_rw,FC1,-0.018849505749760423,0.8269416302196372,-0.018851738659891426,137,wsls
ARV_0063,abs_rpe_rw,F4,0.027401830517371446,0.7505978317638768,0.02740869192451618,137,wsls
ARV_0063,abs_rpe_rw,F5,-0.019961231250674092,0.816908882727766,-0.01996388307388337,137,wsls
ARV_0063,abs_rpe_rw,C4,-0.007431039550388868,0.9313214796943204,-0.007431176336452892,137,wsls
ARV_0063,abs_rpe_rw,C3,0.06676970861925881,0.43820714176035647,0.06686919898812198,137,wsls
ARV_0063,abs_rpe_rw,P4,-0.08484134188231551,0.3242694608181876,-0.08504578975412855,137,wsls
ARV_0063,abs_rpe_rw,P3,0.09698982021823814,0.25953304613674405,0.09729567696626858,137,wsls
ARV_0063,abs_rpe_rw,P8,0.003899699682006881,0.9639265662201433,0.0038997194506197766,137,wsls
ARV_0063,abs_rpe_rw,P7,0.016706214338840876,0.8463614014212835,0.01670776882058908,137,wsls
ARV_0063,abs_rpe_rw,Pz,-0.02793831890280021,0.7458800048120033,-0.027945591390829527,137,wsls
ARV_0063,rpe_rw_reward,FCz,0.006392295106010498,0.958739489711078,0.00639238217426581,68,wsls
ARV_0063,rpe_rw_noreward,FCz,0.14448125663064587,0.23623386887157213,0.14549938000145177,69,wsls
ARV_0063,rpe_rw_reward,Cz,0.05272622409290233,0.6693590268485128,0.05277516635199736,68,wsls
ARV_0063,rpe_rw_noreward,Cz,-0.08371871295892894,0.4940273144105603,-0.08391512948964196,69,wsls
